Chr	Start	End	rowNames	Gene
chr3	139389924	139390298	389649	COPB2
chr3	139389924	139390298	389649	AC046134.2
chr3	139390310	139390595	389650	COPB2
chr3	139538859	139539105	389695	AC046134.2
chr3	139539341	139540114	389696	RBP1
chr3	139539341	139540114	389696	AC046134.2
chr3	139677208	139678117	389731	NMNAT3
chr3	139934580	139936358	389768	CLSTN2
chr3	140463493	140463695	389908	AC010181.2
chr3	140941525	140941953	390002	SLC25A36
chr3	140941996	140943103	390003	SLC25A36
chr3	141050932	141051903	390018	SPSB4
chr3	141076784	141077607	390022	SPSB4
chr3	141231148	141231575	390060	PXYLP1
chr3	141231584	141231833	390061	PXYLP1
chr3	141262360	141262627	390082	PXYLP1
chr3	141286906	141287137	390095	PXYLP1
chr3	141287140	141287901	390096	PXYLP1
chr3	141308685	141308935	390112	AC117383.2
chr3	141324157	141324409	390119	ZBTB38
chr3	141366313	141367506	390140	AC117383.1
chr3	141366313	141367506	390140	ZBTB38
chr3	141367886	141368138	390141	AC117383.1
chr3	141367886	141368138	390141	ZBTB38
chr3	141368220	141368517	390142	ZBTB38
chr3	141383623	141384133	390152	ZBTB38
chr3	141385433	141385767	390154	ZBTB38
chr3	141385905	141386282	390155	ZBTB38
chr3	141386302	141386517	390156	ZBTB38
chr3	141386696	141387155	390157	ZBTB38
chr3	141391725	141392776	390160	ZBTB38
chr3	141401636	141401873	390164	ZBTB38
chr3	141401948	141403112	390165	ZBTB38
chr3	141425477	141426705	390179	ZBTB38
chr3	141431628	141432306	390183	ZBTB38
chr3	141441438	141441675	390187	ZBTB38
chr3	141441698	141442310	390188	ZBTB38
chr3	141486062	141486297	390202	RASA2
chr3	141486458	141487142	390203	RASA2
chr3	141659796	141660154	390238	LINC02618
chr3	141660175	141660949	390239	LINC02618
chr3	141738051	141738361	390254	RNF7
chr3	141738051	141738361	390254	AC112504.2
chr3	141738399	141739150	390255	AC112504.2
chr3	141875571	141875796	390282	ATP1B3
chr3	141875960	141876415	390283	ATP1B3
chr3	141876429	141876752	390284	ATP1B3
chr3	141876758	141877539	390285	ATP1B3
chr3	142028320	142028734	390330	TFDP2
chr3	142029081	142029394	390331	TFDP2
chr3	142029830	142030139	390332	TFDP2
chr3	142126215	142126502	390347	TFDP2
chr3	142148734	142149661	390351	TFDP2
chr3	142149738	142150075	390352	TFDP2
chr3	142224908	142225706	390363	GK5
chr3	142447958	142448198	390389	XRN1
chr3	142566030	142566661	390398	ATR
chr3	142578617	142579064	390403	ATR
chr3	142595595	142595860	390406	PLS1
chr3	142595890	142596175	390407	PLS1
chr3	142596181	142596767	390408	PLS1
chr3	142723606	142723863	390420	TRPC1
chr3	142723903	142725242	390421	AC072028.1
chr3	142723903	142725242	390421	TRPC1
chr3	142888195	142889428	390444	PCOLCE2
chr3	142963485	142964484	390458	U2SURP
chr3	142963485	142964484	390458	PAQR9-AS1
chr3	142963485	142964484	390458	PAQR9
chr3	143000568	143000816	390470	U2SURP
chr3	143000937	143001359	390471	U2SURP
chr3	143001428	143001668	390472	AC026304.1
chr3	143001428	143001668	390472	U2SURP
chr3	143001710	143002550	390473	AC026304.1
chr3	143001710	143002550	390473	U2SURP
chr3	143110780	143110994	390511	AC018450.2
chr3	143118962	143119591	390512	CHST2
chr3	143119636	143119870	390513	CHST2
chr3	143847678	143848616	390776	SLC9A9
chr3	143970861	143971247	390799	DIPK2A
chr3	143971307	143971539	390800	DIPK2A
chr3	143971632	143971878	390801	DIPK2A
chr3	143971953	143972211	390802	DIPK2A
chr3	143972261	143973390	390803	DIPK2A
chr3	146160217	146161678	391034	PLOD2
chr3	146161704	146161976	391035	PLOD2
chr3	146163632	146163832	391037	PLOD2
chr3	146222368	146223054	391050	PLSCR4
chr3	146250455	146251306	391056	PLSCR4
chr3	146251443	146251952	391057	PLSCR4
chr3	146251958	146252257	391058	PLSCR4
chr3	146469298	146469602	391076	PLSCR2
chr3	146469616	146470078	391077	PLSCR2
chr3	146506576	146506907	391088	AC069528.2
chr3	146518094	146518535	391092	PLSCR1
chr3	146543632	146544880	391097	PLSCR1
chr3	147391948	147392674	391151	ZIC1
chr3	147391948	147392674	391151	ZIC4
chr3	147393211	147393959	391153	ZIC1
chr3	147393211	147393959	391153	ZIC4
chr3	148076177	148076430	391206	LINC02032
chr3	148079209	148079618	391208	LINC02032
chr3	148280351	148280715	391230	LINC02046
chr3	148280351	148280715	391230	LINC02045
chr3	148280756	148280982	391231	LINC02046
chr3	148280756	148280982	391231	LINC02045
chr3	148697660	148698193	391258	AGTR1
chr3	148991336	148991672	391291	GYG1
chr3	148991696	148992450	391292	GYG1
chr3	149000339	149000687	391296	GYG1
chr3	149003757	149004314	391299	GYG1
chr3	149085570	149086421	391312	HLTF-AS1
chr3	149086463	149086717	391313	HLTF
chr3	149095256	149096074	391314	AC021059.1
chr3	149129139	149129385	391318	HPS3
chr3	149129391	149129678	391319	HPS3
chr3	149179821	149180021	391336	CP
chr3	149180067	149180418	391337	CP
chr3	149180463	149180702	391338	CP
chr3	149198500	149198920	391343	CP
chr3	149221956	149222195	391347	CP
chr3	149222234	149222481	391348	CP
chr3	149277289	149277522	391371	CPHL1P
chr3	149375538	149375819	391405	TM4SF1
chr3	149376702	149377302	391406	TM4SF1-AS1
chr3	149377313	149377527	391407	TM4SF1-AS1
chr3	149377568	149378380	391408	TM4SF1-AS1
chr3	149377568	149378380	391408	TM4SF1
chr3	149386562	149387301	391413	AC108751.4
chr3	149473263	149474038	391454	TM4SF4
chr3	149474420	149474655	391455	TM4SF4
chr3	149474695	149474942	391456	TM4SF4
chr3	149475056	149475256	391457	TM4SF4
chr3	149475414	149475803	391458	TM4SF4
chr3	149494031	149494490	391465	AC108751.5
chr3	149575431	149576529	391496	WWTR1
chr3	149650672	149651563	391537	WWTR1-IT1
chr3	149656475	149656675	391538	WWTR1-AS1
chr3	149656681	149657637	391539	WWTR1
chr3	149656681	149657637	391539	WWTR1-AS1
chr3	149657642	149657888	391540	WWTR1
chr3	149657642	149657888	391540	WWTR1-AS1
chr3	149657957	149658284	391541	WWTR1
chr3	149657957	149658284	391541	WWTR1-AS1
chr3	149658293	149658995	391542	WWTR1
chr3	149735988	149737144	391555	WWTR1
chr3	149751974	149752693	391558	COMMD2
chr3	149783565	149783956	391563	ANKUB1
chr3	149784040	149784627	391564	ANKUB1
chr3	149812578	149813032	391567	RNF13
chr3	149813035	149813281	391568	RNF13
chr3	149813311	149814255	391569	RNF13
chr3	149969279	149969502	391589	PFN2
chr3	149969775	149969995	391590	PFN2
chr3	149970047	149971090	391591	PFN2
chr3	149971100	149972030	391592	PFN2
chr3	150149580	150150121	391635	RPL32P9
chr3	150237443	150237822	391657	LINC01213
chr3	150237921	150238860	391658	LINC01213
chr3	150286288	150286885	391672	LINC01214
chr3	150407846	150408068	391711	TSC22D2
chr3	150408143	150408430	391712	TSC22D2
chr3	150408795	150410599	391714	TSC22D2
chr3	150410652	150411107	391715	TSC22D2
chr3	150545837	150546406	391749	EIF2A
chr3	150546413	150546844	391750	SERP1
chr3	150546413	150546844	391750	EIF2A
chr3	150546881	150547162	391751	SERP1
chr3	150602866	150603673	391763	SERP1
chr3	150602866	150603673	391763	SELENOT
chr3	150603700	150604277	391764	SERP1
chr3	150703036	150703817	391779	ERICH6-AS1
chr3	150703842	150704074	391780	ERICH6
chr3	150703842	150704074	391780	ERICH6-AS1
chr3	150704117	150704364	391781	ERICH6
chr3	150704117	150704364	391781	ERICH6-AS1
chr3	150721315	150721626	391784	SNRPCP3
chr3	150721631	150722059	391785	SNRPCP3
chr3	150761791	150762264	391810	SIAH2-AS1
chr3	150763098	150763361	391812	SIAH2
chr3	150763374	150763663	391813	SIAH2
chr3	150763666	150764157	391814	SIAH2
chr3	151085167	151085757	391880	MED12L
chr3	151085829	151087388	391881	MED12L
chr3	151203055	151203302	391908	GPR171
chr3	151248866	151249255	391923	P2RY14
chr3	151268668	151269198	391926	SETP11
chr3	151278253	151278578	391928	P2RY14
chr3	151316740	151317067	391939	GPR87
chr3	151384662	151385005	391958	P2RY12
chr3	151769856	151770648	392005	AADACP1
chr3	152242908	152243258	392088	MBNL1
chr3	152243331	152243575	392089	MBNL1
chr3	152243590	152244487	392090	MBNL1
chr3	152268484	152268999	392099	MBNL1
chr3	152268484	152268999	392099	MBNL1-AS1
chr3	152269106	152269770	392100	MBNL1
chr3	152269106	152269770	392100	MBNL1-AS1
chr3	152269883	152270521	392101	MBNL1-AS1
chr3	152298345	152299592	392114	MBNL1
chr3	152834589	152835250	392234	P2RY1
chr3	153161122	153161500	392280	RAP2B
chr3	153161751	153163028	392281	AC117394.2
chr3	153161751	153163028	392281	RAP2B
chr3	153356891	153357471	392334	AC078788.1
chr3	153979826	153980221	392409	LINC02006
chr3	153980233	153980556	392410	LINC02006
chr3	154120776	154123524	392441	ARHGEF26-AS1
chr3	154120776	154123524	392441	ARHGEF26
chr3	154323670	154324376	392461	DHX36
chr3	154324387	154324619	392462	DHX36
chr3	154430079	154430318	392472	GPR149
chr3	154539718	154539952	392478	AC092994.1
chr3	155023942	155024264	392549	MME
chr3	155079482	155080434	392560	MME
chr3	155110955	155111784	392565	MME
chr3	155504770	155505025	392636	PLCH1
chr3	155676231	155676947	392660	PLCH1
chr3	155704115	155704430	392675	PLCH1
chr3	155704753	155705082	392676	PLCH1
chr3	155743691	155743913	392687	AC104472.1
chr3	155744163	155744422	392688	AC104472.1
chr3	155744548	155745708	392689	AC104472.1
chr3	155744548	155745708	392689	PLCH1
chr3	155745762	155746173	392690	PLCH1
chr3	155805507	155806617	392700	C3orf33
chr3	155853798	155854345	392705	SLC33A1
chr3	155853798	155854345	392705	AC104472.4
chr3	155854410	155854762	392706	SLC33A1
chr3	155854410	155854762	392706	AC104472.3
chr3	155854410	155854762	392706	AC104472.4
chr3	155854888	155855260	392707	SLC33A1
chr3	155854888	155855260	392707	AC104472.3
chr3	155870088	155870288	392710	GMPS
chr3	155870362	155870665	392711	GMPS
chr3	156142828	156143539	392752	AC091607.2
chr3	156142828	156143539	392752	KCNAB1
chr3	156290878	156291307	392805	KCNAB1
chr3	156291326	156292324	392806	KCNAB1
chr3	156456749	156457328	392878	KCNAB1
chr3	156524578	156525404	392906	AC084036.1
chr3	156554616	156555022	392917	SSR3
chr3	156555029	156555354	392918	SSR3
chr3	156555434	156555723	392919	SSR3
chr3	156674000	156674671	392976	TIPARP-AS1
chr3	156674000	156674671	392976	TIPARP
chr3	156674710	156675314	392977	TIPARP-AS1
chr3	156674710	156675314	392977	TIPARP
chr3	156675439	156675681	392978	TIPARP
chr3	156681065	156681350	392980	TIPARP
chr3	156816038	156817717	393032	LINC00886
chr3	156825881	156826680	393034	LEKR1
chr3	156976930	156977264	393051	KLF3P2
chr3	157081710	157081972	393078	LINC02029
chr3	157088596	157089412	393081	LINC00881
chr3	157089441	157089698	393082	LINC00881
chr3	157089793	157090088	393083	LINC00881
chr3	157122913	157123344	393103	LINC00880
chr3	157128309	157128698	393108	LINC00880
chr3	157128798	157129703	393109	LINC00880
chr3	157159224	157160019	393122	CCNL1
chr3	157160032	157161020	393123	CCNL1
chr3	157174315	157174773	393127	RNA5SP146
chr3	157174315	157174773	393127	AC092944.1
chr3	157174775	157175303	393128	RNA5SP146
chr3	157174775	157175303	393128	AC092944.1
chr3	157436616	157437026	393164	PTX3
chr3	157436616	157437026	393164	VEPH1
chr3	157437369	157438344	393165	VEPH1
chr3	157496396	157496878	393176	VEPH1
chr3	157499381	157499701	393177	VEPH1
chr3	157499716	157499991	393178	VEPH1
chr3	157500288	157500513	393179	VEPH1
chr3	157542710	157543453	393193	SLC66A1L
chr3	158103172	158103752	393233	SHOX2
chr3	158105639	158105888	393234	SHOX2
chr3	158105639	158105888	393234	RSRC1
chr3	158109495	158109912	393235	RSRC1
chr3	158109957	158110214	393236	RSRC1
chr3	158110233	158110768	393237	RSRC1
chr3	158337053	158337639	393248	AC074276.2
chr3	158570647	158570943	393258	AC106707.1
chr3	158570647	158570943	393258	MLF1
chr3	158571021	158571263	393259	AC106707.1
chr3	158571021	158571263	393259	MLF1
chr3	158571342	158571859	393260	AC106707.1
chr3	158571342	158571859	393260	MLF1
chr3	158644076	158644276	393271	GFM1
chr3	158644308	158644593	393272	GFM1
chr3	158644622	158644911	393273	GFM1
chr3	158659774	158660104	393275	GFM1
chr3	158672593	158672830	393277	LXN
chr3	158672854	158673112	393278	LXN
chr3	158710714	158711087	393282	RARRES1
chr3	158731661	158733159	393291	AC080013.1
chr3	158731661	158733159	393291	RARRES1
chr3	158731661	158733159	393291	MFSD1
chr3	158738005	158738412	393292	AC080013.1
chr3	158746548	158746795	393296	MFSD1
chr3	158746810	158747414	393297	MFSD1
chr3	158763375	158763781	393301	AC080013.2
chr3	158801163	158801472	393314	MFSD1
chr3	158801479	158802142	393315	AC080013.5
chr3	158801479	158802142	393315	MFSD1
chr3	158802173	158802885	393316	AC080013.5
chr3	158802173	158802885	393316	MFSD1
chr3	158808559	158808993	393317	MFSD1
chr3	159273726	159273961	393381	IQCJ-SCHIP1
chr3	159732198	159733118	393439	AC092943.2
chr3	159762780	159763525	393446	IQCJ-SCHIP1
chr3	159763541	159764071	393447	IQCJ-SCHIP1
chr3	159764098	159765465	393448	IQCJ-SCHIP1
chr3	159839805	159840138	393485	SCHIP1
chr3	159852829	159853379	393490	SCHIP1
chr3	159988588	159989278	393530	IL12A
chr3	160038720	160039545	393555	IL12A-AS1
chr3	160225051	160226510	393611	IL12A-AS1
chr3	160225051	160226510	393611	C3orf80
chr3	160383861	160384354	393627	IFT80
chr3	160398885	160399133	393634	SMC4
chr3	160399140	160399396	393635	IFT80
chr3	160399140	160399396	393635	SMC4
chr3	160399412	160401100	393636	IFT80
chr3	160399412	160401100	393636	SMC4
chr3	160401846	160402075	393637	SMC4
chr3	160413693	160413937	393639	SMC4
chr3	160448879	160449122	393642	TRIM59
chr3	160449219	160449946	393643	AC079594.2
chr3	160449219	160449946	393643	TRIM59
chr3	160450086	160450539	393644	AC079594.2
chr3	160450086	160450539	393644	TRIM59
chr3	160472417	160472660	393646	RNU7-136P
chr3	160485351	160485985	393653	TRIM59
chr3	160564700	160565192	393663	KRT8P12
chr3	160565228	160565827	393664	KPNA4
chr3	160565228	160565827	393664	KRT8P12
chr3	160565909	160566443	393665	KPNA4
chr3	160676550	160676850	393696	ARL14
chr3	160676901	160677182	393697	ARL14
chr3	160754361	160755037	393719	PPM1L
chr3	160755047	160755295	393720	AC069224.2
chr3	160755047	160755295	393720	PPM1L
chr3	160755378	160755695	393721	AC069224.2
chr3	160755378	160755695	393721	PPM1L
chr3	160755746	160755972	393722	AC069224.2
chr3	160755746	160755972	393722	PPM1L
chr3	160755989	160756319	393723	AC069224.2
chr3	160755989	160756319	393723	PPM1L
chr3	160869813	160870365	393751	PPM1L
chr3	160870410	160870661	393752	PPM1L
chr3	161092739	161092985	393798	B3GALNT1
chr3	161104508	161105529	393802	B3GALNT1
chr3	161104508	161105529	393802	NMD3
chr3	161220839	161221094	393818	NMD3
chr3	161221124	161221359	393819	NMD3
chr3	161221363	161221813	393820	NMD3
chr3	161371363	161373231	393847	SPTSSB
chr3	161600161	161600563	393885	AC112770.1
chr3	165195109	165197146	394143	SLITRK3
chr3	165206803	165207312	394144	LINC01322
chr3	165837074	165837545	394189	BCHE
chr3	167379918	167380507	394290	ZBBX
chr3	167653828	167654076	394301	WDR49
chr3	167734521	167734801	394312	PDCD10
chr3	167734521	167734801	394312	SERPINI1
chr3	167734870	167735788	394313	PDCD10
chr3	167734870	167735788	394313	SERPINI1
chr3	168094717	168095846	394372	GOLIM4
chr3	168094717	168095846	394372	AC069243.1
chr3	168095879	168096142	394373	GOLIM4
chr3	168095879	168096142	394373	AC069243.1
chr3	168096155	168096616	394374	GOLIM4
chr3	168248433	168248633	394403	EGFEM1P
chr3	168248685	168248934	394404	EGFEM1P
chr3	168249086	168250412	394405	EGFEM1P
chr3	168806683	168807206	394474	EGFEM1P
chr3	169146183	169146672	394544	MECOM
chr3	169146852	169147920	394545	MECOM
chr3	169764973	169765222	394663	AC078802.2
chr3	169764973	169765222	394663	TERC
chr3	169769258	169769712	394664	ACTRT3
chr3	169769258	169769712	394664	AC078802.1
chr3	169769813	169770032	394665	ACTRT3
chr3	169771839	169772078	394666	MYNN
chr3	169772131	169772355	394667	MYNN
chr3	169772688	169772918	394668	MYNN
chr3	169772960	169773202	394669	MYNN
chr3	169773234	169773477	394670	MYNN
chr3	169773540	169773796	394671	MYNN
chr3	169812376	169812679	394674	LRRC34
chr3	169812733	169813167	394675	LRRC34
chr3	169813384	169813761	394676	LRRC34
chr3	169813776	169814079	394677	LRRC34
chr3	169931686	169932524	394713	AC008040.3
chr3	169945389	169946976	394723	AC008040.4
chr3	169946996	169947371	394724	AC008040.4
chr3	169965970	169966598	394732	SEC62
chr3	169965970	169966598	394732	AC008040.1
chr3	169966608	169966875	394733	SEC62
chr3	169966608	169966875	394733	AC008040.1
chr3	169966934	169967345	394734	AC008040.1
chr3	169967411	169967680	394735	AC008040.1
chr3	170037474	170038272	394753	GPR160
chr3	170038342	170039108	394754	GPR160
chr3	170049461	170050123	394760	GPR160
chr3	170056822	170057090	394763	RNU4-38P
chr3	170056822	170057090	394763	GPR160
chr3	170057637	170057891	394764	GPR160
chr3	170079428	170080193	394772	GPR160
chr3	170128594	170129478	394782	PHC3
chr3	170180568	170181883	394799	PHC3
chr3	170181984	170182184	394800	PHC3
chr3	170221960	170222217	394811	PRKCI
chr3	170222291	170222547	394812	PRKCI
chr3	170356720	170358668	394863	SKIL
chr3	170418342	170419414	394882	AC026316.4
chr3	170418342	170419414	394882	CLDN11
chr3	170421230	170421684	394884	AC026316.4
chr3	170421230	170421684	394884	CLDN11
chr3	170741067	170741593	394947	AC026316.2
chr3	170869656	170870063	394970	RPL22L1
chr3	170870109	170870505	394971	RPL22L1
chr3	170870616	170870957	394972	RPL22L1
chr3	170907859	170908495	394974	AC061708.1
chr3	170908553	170908842	394975	EIF5A2
chr3	170908553	170908842	394975	AC061708.1
chr3	170909135	170909373	394976	EIF5A2
chr3	171064775	171065385	395003	TNIK
chr3	171458191	171458439	395153	AC092919.2
chr3	171458861	171459569	395154	AC092919.2
chr3	171459572	171460152	395155	AC092919.3
chr3	171459572	171460152	395155	AC092919.2
chr3	171459572	171460152	395155	TNIK
chr3	171460157	171460623	395156	AC092919.3
chr3	171460157	171460623	395156	AC092919.2
chr3	171460157	171460623	395156	TNIK
chr3	171460807	171461055	395157	TNIK
chr3	171461076	171461331	395158	TNIK
chr3	171770525	171771573	395211	PLD1
chr3	171809538	171810625	395227	PLD1
chr3	171811623	171811859	395229	PLD1
chr3	171842930	171843438	395248	TMEM212
chr3	172039396	172040070	395310	FNDC3B
chr3	172040074	172041016	395311	FNDC3B
chr3	172046586	172046977	395316	FNDC3B
chr3	172126076	172126463	395367	FNDC3B
chr3	172126877	172127096	395368	FNDC3B
chr3	172237074	172237660	395438	RN7SL141P
chr3	172523122	172523645	395534	TNFSF10
chr3	172523648	172523884	395535	TNFSF10
chr3	172594643	172594888	395571	LINC02068
chr3	172595133	172595579	395572	LINC02068
chr3	172595745	172596176	395573	LINC02068
chr3	172596192	172596422	395574	LINC02068
chr3	172680318	172681239	395614	AC007919.2
chr3	172710157	172710448	395628	AC108667.3
chr3	172710496	172711057	395629	AC108667.3
chr3	172711070	172711322	395630	AC108667.3
chr3	172711070	172711322	395630	NCEH1
chr3	172711422	172711711	395631	NCEH1
chr3	172750104	172750409	395636	ECT2
chr3	172750484	172750793	395637	ECT2
chr3	172750805	172751132	395638	ECT2
chr3	173395067	173395477	395713	NLGN1
chr3	173395517	173395790	395714	NLGN1
chr3	173395792	173396180	395715	NLGN1
chr3	173397169	173398071	395717	NLGN1
chr3	173398111	173398323	395718	NLGN1
chr3	173584836	173585839	395743	NLGN1
chr3	173920441	173920723	395778	NLGN1-AS1
chr3	174304171	174304583	395816	AC069218.2
chr3	174439710	174440074	395833	NAALADL2
chr3	174440790	174441740	395834	NAALADL2
chr3	174859121	174859820	395858	NAALADL2
chr3	174862183	174862964	395860	NAALADL2
chr3	174863532	174863804	395861	NAALADL2
chr3	175940816	175941744	395955	AC104640.1
chr3	176868020	176868638	396025	LINC01208
chr3	177041082	177041337	396079	TBL1XR1
chr3	177041512	177042188	396080	TBL1XR1
chr3	177125931	177126359	396126	RNU6-681P
chr3	177196217	177197657	396167	TBL1XR1
chr3	177197695	177198027	396168	TBL1XR1
chr3	177201725	177201970	396171	TBL1XR1
chr3	177294244	177294566	396208	LINC00501
chr3	177441942	177442211	396280	LINC00578
